1	24.176	27.693
2	23.951	27.663
3	23.772	27.684
4	23.607	27.609
5	23.452	27.604
6	23.305	27.601
7	23.174	27.6
8	23.077	27.574
9	22.977	27.576
10	22.898	27.544
11	22.821	27.566
12	22.777	27.531
13	22.76	27.468
14	22.746	27.493
15	22.76	27.431
16	22.788	27.427
17	22.826	27.386
18	22.897	27.406
19	23.017	27.373
20	23.111	27.392
21	23.251	27.447
22	23.427	27.395
23	23.614	27.38
24	23.847	27.323
25	24.082	27.379
26	24.345	27.357
27	24.656	27.338
28	24.973	27.864
29	25.319	27.856
30	25.665	27.888
31	26.047	27.856
32	26.472	27.805
33	26.926	27.729
34	27.409	27.658
35	27.902	27.659
36	28.424	27.664
37	28.924	27.647
38	29.44	27.641
39	29.997	27.607
40	30.568	27.572
41	31.154	27.548
42	31.77	27.562
43	32.364	27.496
44	32.969	27.482
45	33.592	27.488
46	34.22	27.365
47	34.773	27.392
48	35.351	27.435
49	35.874	27.459
50	36.415	27.382
51	36.924	27.418
52	37.381	27.454
53	37.839	26.869
54	38.214	26.895
55	38.584	26.89
56	38.896	26.927
57	39.122	26.939
58	39.293	27.023
59	39.399	27.096
60	39.502	27.081
61	39.567	27.031
62	39.602	27.01
63	39.555	27.083
64	39.449	27.081
65	39.279	27.148
66	39.068	27.138
67	38.802	27.162
68	38.46	27.207
69	38.087	27.237
70	37.675	27.281
71	37.23	27.378
72	36.8	27.402
73	36.305	27.421
74	35.811	27.455
75	35.297	27.517
76	34.76	27.562
77	34.22	27.6
78	33.65	27.687
79	33.092	27.689
80	32.525	27.722
81	31.986	27.817
82	31.471	27.831
83	30.949	27.84
84	30.451	27.841
85	29.94	27.85
86	29.449	27.868
87	28.968	27.972
88	28.503	27.982
89	28.073	27.991
90	27.643	27.977
91	27.232	27.968
92	26.836	27.969
93	26.471	28.049
94	26.103	28.087
95	25.775	28.055
96	25.44	28.064
97	25.134	28.037
98	24.855	28.059
99	24.583	28.057
100	24.339	28.015
101	24.107	27.939
102	23.886	27.921
103	23.687	27.916
104	23.517	27.939
105	23.36	27.911
106	23.202	27.826
107	23.082	27.818
108	22.97	27.806
109	22.869	27.821
110	22.793	27.817
111	22.721	27.822
112	22.657	27.762
113	22.636	27.719
114	22.615	27.764
115	22.622	27.821
116	22.651	27.835
117	22.705	27.837
118	22.792	27.783
119	22.899	27.757
120	23.009	27.743
121	23.173	27.685
122	23.353	27.641
123	23.575	27.547
124	23.793	27.585
125	24.033	27.595
126	24.33	27.547
127	24.632	27.572
128	24.958	27.524
129	25.311	27.886
130	25.684	27.913
131	26.115	27.856
132	26.532	27.803
133	26.993	27.746
134	27.459	27.715
135	27.965	27.654
136	28.469	27.684
137	29.03	27.681
138	29.565	27.647
139	30.141	27.565
140	30.716	27.513
141	31.307	27.47
142	31.728	27.427
143	32.289	27.375
144	32.889	27.33
145	33.482	27.38
146	34.021	27.406
147	34.57	27.465
148	35.104	27.438
149	35.633	27.436
150	36.124	27.473
151	36.553	27.521
152	37.026	27.468
153	37.44	27.471
154	37.827	27.077
155	38.162	27.046
156	38.425	27.104
157	38.687	27.154
158	38.88	27.175
159	39.041	27.232
160	39.12	27.312
161	39.223	27.256
162	39.222	27.313
163	39.185	27.344
164	39.052	27.411
165	38.92	27.427
166	38.725	27.499
167	38.722	27.518
168	38.475	27.599
169	38.113	27.667
170	37.749	27.649
171	37.388	27.654
172	36.975	27.63
173	36.509	27.704
174	36.052	27.692
175	35.575	27.658
176	35.052	27.697
177	34.495	27.728
178	33.999	27.711
179	33.446	27.773
180	32.933	27.771
181	32.403	27.771
182	31.881	27.751
183	31.333	27.864
184	30.8	27.889
185	30.278	27.873
186	29.747	27.981
187	29.251	27.977
188	28.783	27.982
189	28.328	27.969
190	27.896	27.939
191	27.48	27.873
192	27.061	27.884
193	26.66	27.834
194	26.279	27.861
195	25.927	27.852
196	25.573	27.898
197	25.223	27.921
198	24.902	27.956
199	24.601	28.021
200	24.329	28.116
201	24.116	28.075
202	23.896	28.075
203	23.667	28.104
204	23.481	28.065
205	23.299	28.083
206	23.131	28.146
207	22.991	28.14
208	22.878	28.043
209	22.782	27.987
210	22.716	27.957
211	22.647	27.92
212	22.606	27.9
213	22.584	27.884
214	22.589	27.866
215	22.59	27.878
216	22.609	27.955
